source,target,type,source_type,target_type,0
1,511,atiende_a,health_post,cuadra,0.24162915
2,512,atiende_a,health_post,cuadra,0.15969877
2,513,atiende_a,health_post,cuadra,0.15005283
1,514,atiende_a,health_post,cuadra,0.23827389
1,515,atiende_a,health_post,cuadra,0.25356784
1,516,atiende_a,health_post,cuadra,0.2726837
1,517,atiende_a,health_post,cuadra,0.26873717
2,518,atiende_a,health_post,cuadra,0.28689978
2,519,atiende_a,health_post,cuadra,0.27994183
2,520,atiende_a,health_post,cuadra,0.26544693
2,521,atiende_a,health_post,cuadra,0.24902795
2,522,atiende_a,health_post,cuadra,0.23301841
1,523,atiende_a,health_post,cuadra,0.21984667
2,524,atiende_a,health_post,cuadra,0.22245201
2,525,atiende_a,health_post,cuadra,0.2760458
2,526,atiende_a,health_post,cuadra,0.26068628
2,527,atiende_a,health_post,cuadra,0.24401195
2,528,atiende_a,health_post,cuadra,0.22788253
2,529,atiende_a,health_post,cuadra,0.21558999
2,530,atiende_a,health_post,cuadra,0.28159875
2,531,atiende_a,health_post,cuadra,0.27181238
2,532,atiende_a,health_post,cuadra,0.23929328
1,533,atiende_a,health_post,cuadra,0.21580718
2,534,atiende_a,health_post,cuadra,0.22265212
2,535,atiende_a,health_post,cuadra,0.20894228
2,536,atiende_a,health_post,cuadra,0.20280293
2,537,atiende_a,health_post,cuadra,0.19653626
2,538,atiende_a,health_post,cuadra,0.24941571
2,539,atiende_a,health_post,cuadra,0.2624581
2,540,atiende_a,health_post,cuadra,0.2573239
2,541,atiende_a,health_post,cuadra,0.24593295
2,542,atiende_a,health_post,cuadra,0.22773606
2,543,atiende_a,health_post,cuadra,0.20991287
1,544,atiende_a,health_post,cuadra,0.22336607
2,545,atiende_a,health_post,cuadra,0.19204234
2,546,atiende_a,health_post,cuadra,0.22424594
2,547,atiende_a,health_post,cuadra,0.20614606
2,548,atiende_a,health_post,cuadra,0.18832193
2,549,atiende_a,health_post,cuadra,0.17597951
2,550,atiende_a,health_post,cuadra,0.25310117
2,551,atiende_a,health_post,cuadra,0.23934668
2,552,atiende_a,health_post,cuadra,0.22101717
2,553,atiende_a,health_post,cuadra,0.20278616
2,554,atiende_a,health_post,cuadra,0.18472984
